Year,Month,Day,Transect,Site,Patch_ID,PLANT,Floral_Abundance,Notes,,
2024,4,25,2,Anu_4,A4,TRFU,3000,,,
2024,4,25,2,Anu_4,A4,URLI,1,,,
2024,4,25,2,Anu_4,A4,VIDO,6,,,
2024,4,25,2,Anu_4,A4,ANFI,100,,,
2024,4,25,2,Anu_4,A4,LOHO,2,,,
2024,4,25,2,Anu_4,A4,ASGA,4,,,
2024,4,25,1,Coyote,C1,LUMI,1,,,
2024,4,25,1,Coyote,C1,VISA,20,,,
2024,4,25,1,Coyote,C1,TRFU,80,,,
2024,4,25,1,Coyote,C1,VIVI,2000,,,
2024,4,26,1,Goatgrass,GG1,VIVI,200,,,
2024,4,26,1,Goatgrass,GG1,TRFU,500,mostly pink,,
2024,4,26,1,Goatgrass,GG1,VISA,2,,,
2024,4,26,1,Goatgrass,GG1,LUBI,4,,,
2024,4,27,1,Coyote,C1,VIVI,1000,,,
2024,4,27,1,Coyote,C1,TRFU,105,,,
2024,4,27,1,Coyote,C1,ACMO,100,,,
2024,4,27,1,Coyote,C1,LUBI,8,,,
2024,4,27,1,Coyote,C1,EUSP,200,,,
2024,4,27,1,Coyote,C1,Euro_buttercup,60,,,
2024,4,27,1,Coyote,C1,SEVU,6,,,
2024,4,27,1,Coyote,C1,LACH,2,,,
2024,4,27,1,Coyote,C1,DEVA,10,,,
2024,4,27,1,Coyote,C1,PLER,100,,,
2024,4,27,1,Coyote,C1,AGHE,4,,,
2024,4,27,1,Coyote,C1,ERCI,6,,,
2024,4,27,1,Coyote,C1,ERGU,1,,,
2024,4,27,1,Coyote,C1,TRBI,4,,,
2024,4,27,1,Coyote,C1,MIDO,2,,,
2024,4,27,1,Coyote,C1,CADE,1,,,
2024,4,27,1,Coyote,C1,TEGR,2,hill suncup,,
2024,4,27,2,Coyote,C1,VIVI,5000,"5000 total, 3000 in transect",,
2024,4,27,2,Coyote,C1,TRFU,40,,,
2024,4,27,2,Coyote,C1,ASBR,20,,,
2024,4,27,2,Coyote,C1,EUSP,100,,,
2024,4,27,2,Coyote,C1,euro_buttercup,60,,,
2024,4,27,2,Coyote,C1,AGHE,1,,,
2024,4,27,2,Coyote,C1,LUMI,1,,,
2024,4,27,2,Coyote,C1,yellow_lomatium,3,,,
2024,4,27,2,Coyote,C1,VISA,4,,,
2024,4,27,2,Coyote,C1,SIBE,10,,,
2024,4,27,2,Coyote,C1,LUBI,2,,,
2024,4,27,2,Coyote,C1,LACA,10,,,
2024,4,27,2,Coyote,C1,DEVA,10,,,
2024,4,27,2,South_Goatgrass,SG1,VIVI,5000,,,
2024,4,27,2,South_Goatgrass,SG1,TRFU,70,,,
2024,4,27,2,South_Goatgrass,SG1,DEVA,10,,,
2024,4,27,2,South_Goatgrass,SG1,TRHI,30,,,
2024,4,27,2,South_Goatgrass,SG1,LACA,50,,,
2024,4,27,2,South_Goatgrass,SG1,ACMO,10,,,
2024,4,27,2,South_Goatgrass,SG1,LUBI,50,,,
2024,4,27,2,South_Goatgrass,SG1,ACWR,10,,,
2024,4,27,2,South_Goatgrass,SG1,PLER,100,,,
2024,4,27,2,South_Goatgrass,SG1,TRAL,1,,,
2024,4,27,1,South_Goatgrass,SG1,VIVI,2000,,,
2024,4,27,1,South_Goatgrass,SG1,TRFU,10,,,
2024,4,27,1,South_Goatgrass,SG1,TRAL,100,,,
2024,4,27,1,South_Goatgrass,SG1,LACA,300,,,
2024,4,27,1,South_Goatgrass,SG1,LEBI,2,,,
2024,4,27,1,South_Goatgrass,SG1,PLER,100,,,
2024,4,27,1,South_Goatgrass,SG1,LUBI,10,,,
2024,4,27,1,South_Goatgrass,SG1,ASBR,10,,,
2024,4,27,1,South_Goatgrass,SG1,MEIN,1,,,
2024,4,27,1,South_Goatgrass,SG1,TRHI,10,,,
2024,4,27,1,South_Goatgrass,SG1,CADE,5,,,
2024,4,27,1,South_Goatgrass,SG1,DEVA,2,,,
2024,4,27,1,South_Goatgrass,SG1,ACMO,4,,,
2024,4,27,1,South_Goatgrass,SG1,ESCA,6,,,
2024,4,27,1,South_Goatgrass,SG1,ACWR,10,,,
2024,4,27,1,South_Goatgrass,SG1,TRER,30,,,
2024,4,27,1,South_Goatgrass,SG1,GITR,80,,,
2024,5,2,1,Aikawa,AI,VIVI,300,big patch goes past fence,,
2024,5,2,1,Aikawa,AI,TRFU,20,SIBE closed,,
2024,5,2,1,Aikawa,AI,WYAN,30,,,
2024,5,2,1,Aikawa,AI,RACA,50,,,
2024,5,2,1,Aikawa,AI,LACA,4,,,
2024,5,2,1,Aikawa,AI,ERGU,6,,,
2024,5,2,2,Aikawa,AI,TRFU,80,,,
2024,5,2,2,Aikawa,AI,DEVA,100,,,
2024,5,2,2,Aikawa,AI,LACA,50,,,
2024,5,2,2,Aikawa,AI,ACMO,10,,,
2024,5,2,2,Aikawa,AI,MICA,100,,,
2024,5,2,2,Aikawa,AI,RACA,20,,,
2024,5,2,2,Aikawa,AI,WYAN,50,,,
2024,5,2,2,Aikawa,AI,ERGU,2,,,
2024,5,2,2,Aikawa,AI,GEDI,20,,,
2024,5,2,2,Aikawa,AI,AGHE,1,,,
2024,5,2,2,Aikawa,AI,ERCI,10,,,
2024,5,2,2,Aikawa,AI,TRHI,2,,,
2024,5,2,2,Aikawa,AI,pinkball,10,photo,,
2024,5,2,2,Aikawa,AI,CARU,1,,,
2024,5,2,2,Aikawa,AI,MEPO,1,,,
2024,5,2,1,Coyote,C1,VIVI,1000,,,
2024,5,2,1,Coyote,C1,TRFU,80,,,
2024,5,2,1,Goatgrass,GG1,TRFU,300,,,
2024,5,2,1,Goatgrass,GG1,LACA,100000,,,
2024,5,2,1,Goatgrass,GG1,VIVI,1000,300 in transect,,
2024,5,2,1,Goatgrass,GG1,SIBE,200,,,
2024,5,2,1,Goatgrass,GG1,TRER,40,,,
2024,5,2,1,Goatgrass,GG1,ANFI,600,,,
2024,5,2,1,Goatgrass,GG1,DEVA,100,,,
2024,5,2,1,Goatgrass,GG1,PLER,100,,,
2024,5,2,1,Goatgrass,GG1,RACA,80,,,
2024,5,2,1,Goatgrass,GG1,LACH,4,,,
2024,5,2,1,Goatgrass,GG1,ACWR,4,,,
2024,5,2,1,Goatgrass,GG1,ACMO,200,,,
2024,5,2,1,Goatgrass,GG1,TRLA,50,,,
2024,5,2,1,Goatgrass,GG1,ASBR,1,,,
2024,5,2,1,Goatgrass,GG1,AMME,2,,,
2024,5,2,1,Goatgrass,GG1,LEBI,300,,,
2024,5,2,1,Goatgrass,GG1,LUBI,1,,,
2024,5,2,1,Goatgrass,GG1,TRHI,6,,,
2024,5,2,1,Goatgrass,GG1,AGHE,1,most closed,,
2024,5,2,1,Goatgrass,GG1,LUMI,2,,,
2024,5,2,1,Goatgrass,GG1,TRBI,10,,,
2024,5,2,1,Goatgrass,GG1,VIDO,1,,,
2024,5,2,1,Goatgrass,GG1,CARU,3,,,
2024,5,2,1,Goatgrass,GG1,WYAN,3,,,
2024,5,2,1,Anu_2,A2,TRFU,500,,,
2024,5,2,1,Anu_2,A2,RACA,40,,,
2024,5,2,1,Anu_2,A2,TRLA,1000,,,
2024,5,2,1,Anu_2,A2,LUBI,1,,,
2024,5,2,1,Anu_2,A2,CARU,3,,,
2024,5,2,1,Anu_2,A2,LACA,30,,,
2024,5,2,1,Anu_2,A2,TRBI,10,,,
2024,5,2,1,Anu_2,A2,ACWR,4,,,
2024,5,2,1,Anu_2,A2,LACA,50,,,
2024,5,2,1,Anu_2,A2,COSP,4,,,
2024,5,2,1,Anu_2,A2,ANFI,50,,,
2024,5,5,1,Anu_3,A3,AGHE,41,,,
2024,5,5,1,Anu_3,A3,TRFU,100,,,
2024,5,5,1,Anu_3,A3,VIVI,500,VIVI2,,
2024,5,5,1,Anu_3,A3,TRLA,1000,,,
2024,5,5,1,Anu_3,A3,TRBI,1,,,
2024,5,5,1,Anu_3,A3,MIDO,1,,,
2024,5,5,1,Anu_3,A3,CARU,10,,,
2024,5,5,1,Anu_3,A3,RACA,20,,,
2024,5,5,1,Anu_3,A3,EUSP,2,,,
2024,5,5,1,Anu_3,A3,VIVI,300,VIVI3,,
2024,5,5,1,Anu_3,A3,LACA,20,,,
2024,5,5,1,Anu_4,A4,VIVI,800,,,
2024,5,5,1,Anu_4,A4,LACA,500,,,
2024,5,5,1,Anu_4,A4,TRFU,150,,,
2024,5,5,1,Anu_4,A4,TRHI,10,,,
2024,5,5,1,Anu_4,A4,CARU,40,,,
2024,5,5,1,Anu_4,A4,TRBI,2,,,
2024,5,5,1,Anu_4,A4,AGHE,10,,,
2024,5,5,1,Anu_4,A4,TRLA,1000,,,
2024,5,5,2,Anu_4,A4,VIVI,1000,,,
2024,5,5,2,Anu_4,A4,TRFU,100,,,
2024,5,5,2,Anu_4,A4,LACA,200,,,
2024,5,5,2,Anu_4,A4,ANFI,100,,,
2024,5,5,2,Anu_4,A4,CARU,20,,,
2024,5,5,2,Anu_4,A4,AGHE,50,,,
2024,5,5,2,Anu_4,A4,DICA,2,,,
2024,5,5,2,Anu_4,A4,PLER,10,,,
2024,5,5,2,Anu_4,A4,EUSP,8,,,
2024,5,5,1,Goatgrass,GG1,TRFU,120,,,
2024,5,5,1,Goatgrass,GG1,VIVI,1000,500 in transect,,
2024,5,5,1,Goatgrass,GG1,DEHE,1,,,
2024,5,5,1,Goatgrass,GG1,DICA,4,,,
2024,5,5,1,Goatgrass,GG1,WYAN,10,,,
2024,5,5,1,Goatgrass,GG1,LACA,100000,,,
2024,5,5,1,Goatgrass,GG1,LUMI,4,,,
2024,5,5,1,Goatgrass,GG1,CARU,40,,,
2024,5,5,1,Goatgrass,GG1,TRBI,6,,,
2024,5,5,1,Goatgrass,GG1,DEVA,200,,,
2024,5,5,1,Goatgrass,GG1,TRHI,10,,,
2024,5,5,1,Goatgrass,GG1,MICA,300,,,
2024,5,5,1,Goatgrass,GG1,MIDO,1,most closed,,
2024,5,5,1,Goatgrass,GG1,TRER,50,,,
2024,5,5,1,Goatgrass,GG1,ASBR,1,,,
2024,5,5,1,Goatgrass,GG1,ANFI,300,,,
2024,5,5,1,Goatgrass,GG1,LAMI,2,,,
2024,5,5,1,Goatgrass,GG1,PLER,60,,,
2024,5,5,1,Goatgrass,GG1,EUSP,20,,,
2024,5,5,1,Goatgrass,GG1,ACMO,100,,,
2024,5,5,1,Goatgrass,GG1,TRLA,30,,,
2024,5,5,1,Goatgrass,GG1,AGHE,30,,,
2024,5,5,1,Goatgrass,GG1,RACA,4,,,
2024,5,5,1,Coyote,C1,VIVI,10000,,,
2024,5,5,1,Coyote,C1,TRFU,100,,,
2024,5,5,1,Coyote,C1,ACMO,100,,,
2024,5,5,1,Coyote,C1,EUSP,3000,,,
2024,5,5,1,Coyote,C1,PLER,40,,,
2024,5,5,1,Coyote,C1,euro_buttercup,120,,,
2024,5,5,1,Coyote,C1,MEPO,10,,,
2024,5,5,1,Coyote,C1,TRBI,10,,,
2024,5,5,1,Coyote,C1,ANAR,2,,,
2024,5,5,1,Coyote,C1,LACA,15,,,
2024,5,5,1,Coyote,C1,ERCI,4,,,
2024,5,5,1,Coyote,C1,DEHE,2,,,
2024,5,5,1,Coyote,C1,DEVA,70,,,
2024,5,5,2,Coyote,C1,VIVI,10000,,,
2024,5,5,2,Coyote,C1,TRFU,20,,,
2024,5,5,2,Coyote,C1,DEVA,20,,,
2024,5,5,2,Coyote,C1,EUSP,1000,,,
2024,5,5,2,Coyote,C1,yellow_lomatium,2,,,
2024,5,5,2,Coyote,C1,ASBR,1,,,
2024,5,5,2,Coyote,C1,LUMI,30,,,
2024,5,5,2,Coyote,C1,LACA,20,,,
2024,5,5,2,Coyote,C1,VISA,4,,,
2024,5,5,2,Coyote,C1,euro_buttercup,40,,,
2024,5,5,2,Coyote,C1,PLER,20,,,
2024,5,5,2,Coyote,C1,CARU,2,,,
2024,5,5,2,Coyote,C1,ERCI,6,,,
2024,5,5,2,Coyote,C1,AGHE,1,,,
2024,5,5,1,Aikawa,AI,VIVI,500,,,
2024,5,5,1,Aikawa,AI,TRFU,10,,,
2024,5,5,1,Aikawa,AI,Sidalcea,1,,,
2024,5,5,2,Aikawa,AI,TRFU,80,,,
2024,5,5,2,Aikawa,AI,VIVI,20,,,
2024,5,5,2,Aikawa,AI,WYAN,80,,,
2024,5,5,2,Aikawa,AI,RACA,10,,,
2024,5,5,2,Aikawa,AI,MICA,60,,,
2024,5,5,2,Aikawa,AI,ERGU,6,,,
2024,5,5,2,Aikawa,AI,DEVA,100,,,
2024,5,5,2,Aikawa,AI,TRHI,20,,,
2024,5,5,2,Aikawa,AI,CARU,2,,,
2024,5,5,2,Aikawa,AI,TRLA,4,,,
2024,5,5,2,Aikawa,AI,ACMO,30,,,
2024,5,5,2,Aikawa,AI,LACA,30,,,
2024,5,5,2,Aikawa,AI,Sidalcea,1,,,
2024,5,5,2,Aikawa,AI,COSP,40,,,
2024,5,5,2,Aikawa,AI,EUSP,50,,,
2024,5,5,2,Aikawa,AI,pinkball,10,fluffy,,
2024,5,5,2,Aikawa,AI,AGHE,2,,,
2024,5,6,1,Goatgrass,GG1,LACA,100000,less fresh,,
2024,5,6,1,Goatgrass,GG1,WYAN,15,,,
2024,5,6,1,Goatgrass,GG1,TRFU,130,,,
2024,5,6,1,Goatgrass,GG1,VIVI,1000,500 in transect,,
2024,5,6,1,Goatgrass,GG1,AGHE,1000,,,
2024,5,6,1,Goatgrass,GG1,PLER,100,,,
2024,5,6,1,Goatgrass,GG1,MICA,100,,,
2024,5,6,1,Goatgrass,GG1,ANFI,1000,,,
2024,5,6,1,Goatgrass,GG1,TRER,20,,,
2024,5,6,1,Goatgrass,GG1,DEVA,100,,,
2024,5,6,1,Goatgrass,GG1,MIDO,100,,,
2024,5,6,1,Goatgrass,GG1,LAMI,2,,,
2024,5,6,1,Goatgrass,GG1,ACMO,30,,,
2024,5,6,1,Goatgrass,GG1,RACA,2,,,
2024,5,6,1,Goatgrass,GG1,LACH,14,,,
2024,5,6,1,Goatgrass,GG1,TRLA,20,,,
2024,5,6,1,Goatgrass,GG1,LUMI,40,,,
2024,5,6,1,Goatgrass,GG1,TRHI,20,,,
2024,5,6,1,Goatgrass,GG1,LUBI,2,,,
2024,5,6,1,Goatgrass,GG1,TRBI,2,,,
2024,5,6,1,Aikawa,AI,VIVI,500,,,
2024,5,6,1,Aikawa,AI,TRFU,20,,,
2024,5,6,1,Aikawa,AI,AGHE,10,,,
2024,5,6,2,Aikawa,AI,WYAN,60,,,
2024,5,6,2,Aikawa,AI,DEVA,100,,,
2024,5,6,2,Aikawa,AI,TRFU,100,,,
2024,5,6,2,Aikawa,AI,ACMO,20,,,
2024,5,6,2,Aikawa,AI,whitepuff,4,,,
2024,5,6,2,Aikawa,AI,LACA,100,,,
2024,5,6,2,Aikawa,AI,MICA,100,,,
2024,5,6,2,Aikawa,AI,AGHE,30,,,
2024,5,6,2,Aikawa,AI,MEPO,50,,,
2024,5,6,2,Aikawa,AI,COSP,40,,,
2024,5,6,2,Aikawa,AI,Sidalcea,1,,,
2024,5,6,2,Aikawa,AI,pinkball,6,,,
2024,5,6,2,Aikawa,AI,RACA,6,,,
2024,5,6,2,Aikawa,AI,EUSP,50,,,
2024,5,6,2,Aikawa,AI,ERGU,4,,,
2024,5,6,2,Aikawa,AI,CARU,2,,,
2024,5,6,1,Anu_3,A3,TRFU,200,,,
2024,5,6,1,Anu_3,A3,TRLA,1000,,,
2024,5,6,1,Anu_3,A3,VIVI,500,VIVI2,,
2024,5,6,1,Anu_3,A3,VIVI,200,VIVI3,,
2024,5,6,1,Anu_3,A3,CARU,100,,,
2024,5,6,1,Anu_3,A3,RACA,10,,,
2024,5,6,1,Anu_3,A3,AGHE,10,,,
2024,5,6,1,Anu_3,A3,EUSP,10,,,
2024,5,6,1,Anu_3,A3,VIVI,3,satillite vetch,,
2024,5,6,1,Anu_3,A3,RACA,10,,,
2024,5,6,1,Anu_4,A4,TRFU,600,more open,,
2024,5,6,1,Anu_4,A4,VIVI,1000,,,
2024,5,6,1,Anu_4,A4,LACA,200,,,
2024,5,6,1,Anu_4,A4,TRHI,30,,,
2024,5,6,1,Anu_4,A4,CARU,10,,,
2024,5,6,1,Anu_4,A4,TRLA,1000,,,
2024,5,6,1,Anu_4,A4,EUSP,10,,,
2024,5,6,2,Anu_4,A4,AGHE,2,,,
2024,5,6,2,Anu_4,A4,TRFU,800,more fresh,,
2024,5,6,2,Anu_4,A4,VIVI,1000,,,
2024,5,6,2,Anu_4,A4,TRLA,1000,,,
2024,5,6,2,Anu_4,A4,CARU,4,,,
2024,5,6,2,Anu_4,A4,LACA,400,,,
2024,5,6,2,Anu_4,A4,ANFI,100,,,
2024,5,6,2,Anu_4,A4,VIDO,2,,,
2024,5,6,2,Anu_4,A4,EUSP,10,,,
2024,5,6,1,Aikawa,AI,VIVI,400,,,
2024,5,6,1,Aikawa,AI,TRFU,23,,,
2024,5,6,1,Aikawa,AI,ANAR,20,,,
2024,5,6,1,Aikawa,AI,MEPO,1,,,
2024,5,6,1,Aikawa,AI,Sidalcea,4,,,
2024,5,6,2,Aikawa,AI,CARU,1,,,
2024,5,6,2,Aikawa,AI,TRFU,100,,,
2024,5,6,2,Aikawa,AI,WYAN,80,,,
2024,5,6,2,Aikawa,AI,Sidalcea,30,,,
2024,5,6,2,Aikawa,AI,VIVI,50,,,
2024,5,6,2,Aikawa,AI,SIBE,30,,,
2024,5,6,2,Aikawa,AI,MICA,30,,,
2024,5,6,2,Aikawa,AI,ACWR,1,,,
2024,5,6,2,Aikawa,AI,RACA,20,,,
2024,5,6,2,Aikawa,AI,TRHI,60,,,
2024,5,6,2,Aikawa,AI,LACA,40,,,
2024,5,6,2,Aikawa,AI,ACMO,12,,,
2024,5,6,2,Aikawa,AI,COSP,20,,,
2024,5,6,2,Aikawa,AI,pinkball,20,,,
2024,5,6,2,Aikawa,AI,DEVA,100,,,
2024,5,6,2,Aikawa,AI,MEPO,1,,,
2024,5,6,2,Aikawa,AI,EUSP,50,,,
2024,5,6,2,Aikawa,AI,ERGU,10,,,
2024,5,10,2,Aikawa,AI,WYAN,278,,,
2024,5,10,2,Aikawa,AI,Sidalcea,26,,,
2024,5,10,2,Aikawa,AI,MICA,400,,,
2024,5,10,2,Aikawa,AI,RACA,19,,,
2024,5,10,2,Aikawa,AI,AGHE,2,,,
2024,5,10,2,Aikawa,AI,TRHI,85,,,
2024,5,10,2,Aikawa,AI,GEDI,15,,,
2024,5,10,2,Aikawa,AI,NEPE,1,,,
2024,5,10,2,Aikawa,AI,TRBI,1,,,
2024,5,10,2,Aikawa,AI,DEVA,87,,,
2024,5,10,2,Aikawa,AI,ACMO,35,,,
2024,5,10,2,Aikawa,AI,MEPO,6,,,
2024,5,10,2,Aikawa,AI,ERCI,1,,,
2024,5,10,2,Aikawa,AI,LACA,158,,,
2024,5,10,2,Aikawa,AI,whitepuff,5,,,
2024,5,10,2,Aikawa,AI,COSP,28,,,
2024,5,10,2,Aikawa,AI,pinkball,90,,,
2024,5,10,2,Aikawa,AI,EUSP,40,,,
2024,5,10,2,Aikawa,AI,MEIN,13,,,
2024,5,10,2,Aikawa,AI,CARU,3,,,
2024,5,10,2,Aikawa,AI,ERGU,2,,,
2024,5,10,2,Aikawa,AI,LUBI,1,,,
2024,5,10,2,Aikawa,AI,TRFU,70,,,
2024,5,10,2,Aikawa,AI,VIVI,26,,,
2024,4,16,3,Rock,R1,ERGU,34,,,
2024,4,16,3,Rock,R1,CRHI,90,,,
2024,4,16,3,Rock,R1,LACA,1,,,
2024,4,16,3,Rock,R1,VIVI,2,,,
2024,4,16,3,Rock,R1,PLER,28,,,
2024,4,16,3,Rock,R1,LUBI,1,,,
2024,4,16,3,Rock,R1,EUSP,22,,,
2024,4,16,3,Rock,R1,TRBI,14,,,
2024,4,16,4,Rock,R1,VIVI,250,,,
2024,4,16,4,Rock,R1,GAMU,49,,,
2024,4,16,4,Rock,R1,ACWR,2,,,
2024,4,26,1,Goatgrass,GG1,TRFU,500,,,
2024,4,26,1,Goatgrass,GG1,VIVI,200,,,
2024,4,26,1,Goatgrass,GG1,PLER,2750,,,
2024,4,26,1,Goatgrass,GG1,LACA,100000,,,
2024,4,26,1,Goatgrass,GG1,RACA,66,,,
2024,4,26,1,Goatgrass,GG1,DEVA,46,,,
2024,4,26,1,Goatgrass,GG1,AGHE,750,,,
2024,4,26,1,Goatgrass,GG1,ASBR,37,,,
2024,4,26,1,Goatgrass,GG1,ERCI,5,,,
2024,4,26,1,Goatgrass,GG1,SIBE,7,,,
2024,4,26,1,Goatgrass,GG1,AMME,4,,,
2024,4,26,1,Goatgrass,GG1,TRLA,10,,,
2024,4,26,1,Goatgrass,GG1,MIDO,25,,,
2024,4,26,1,Goatgrass,GG1,CADE,5,,,
2024,4,26,1,Goatgrass,GG1,LUBI,12,,,
2024,4,26,1,Goatgrass,GG1,MICA,10,,,
2024,4,26,1,Goatgrass,GG1,DICA,41,,,
2024,4,26,1,Goatgrass,GG1,TRBI,5,,,
2024,4,26,1,Goatgrass,GG1,LACH,4,,,
2024,4,26,1,Goatgrass,GG1,LAMI,16,,,
2024,4,26,1,Goatgrass,GG1,LOHO,5,,,
2024,4,26,1,Goatgrass,GG1,EUSP,10,,,
2024,4,26,1,Goatgrass,GG1,CARU,2,,,
2024,4,26,1,Goatgrass,GG1,TRER,223,,,
2024,4,26,1,Goatgrass,GG1,ACMO,4,,,
2024,4,26,1,Goatgrass,GG1,ANFI,25,,,
2024,4,27,1,Goatgrass,GG1,VIVI,200,,,
2024,4,27,1,Goatgrass,GG1,TRFU,600,,,
2024,4,27,1,Goatgrass,GG1,LACA,100000,,,
2024,4,27,1,Goatgrass,GG1,SIBE,100,,,
2024,4,27,1,Goatgrass,GG1,DEVA,15,,,
2024,4,27,1,Goatgrass,GG1,ANFI,500,,,
2024,4,27,1,Goatgrass,GG1,TRER,10,,,
2024,4,27,1,Goatgrass,GG1,ASBR,10,,,
2024,4,27,1,Goatgrass,GG1,VIDO,1,,,
2024,4,27,1,Goatgrass,GG1,ACMO,1000,,,
2024,4,27,1,Goatgrass,GG1,PLER,500,,,
2024,4,27,1,Goatgrass,GG1,RACA,200,,,
2024,4,27,1,Goatgrass,GG1,RILE,50,,,
2024,4,27,1,Goatgrass,GG1,CARU,3,,,
2024,4,27,1,Goatgrass,GG1,EUSP,20,,,
2024,4,27,1,Goatgrass,GG1,LUBI,10,,,
2024,4,27,1,Goatgrass,GG1,LACH,4,,,
2024,4,27,1,Goatgrass,GG1,CADE,1,,,
2024,4,27,1,Goatgrass,GG1,LEBI,500,,,
2024,4,27,1,Goatgrass,GG1,AMME,8,,,
2024,4,27,1,Goatgrass,GG1,VISA,2,,,
2024,4,27,1,Goatgrass,GG1,TRLA,6,,,
2024,4,27,1,Anu_1,A1,VIVI,4000,2000 in transect,,
2024,4,27,1,Anu_1,A1,TRFU,800,,,
2024,4,27,1,Anu_1,A1,LIDI,10,,,
2024,4,27,1,Anu_1,A1,LACA,100,,,
2024,4,27,1,Anu_1,A1,LUBI,10,,,
2024,4,27,1,Anu_1,A1,RACA,40,,,
2024,4,27,1,Anu_1,A1,MICA,500,,,
2024,4,27,1,Anu_1,A1,RILE,50,,,
2024,4,27,1,Anu_1,A1,GITR,100,,,
2024,4,27,1,Anu_1,A1,DICA,2,,,
2024,4,27,1,Anu_1,A1,COSP,15,,,
2024,4,27,1,Anu_1,A1,VIDO,8,,,
2024,4,27,1,Anu_1,A1,ACWR,20,,,
2024,4,27,1,Anu_1,A1,ACWR,20,,,
2024,4,27,1,Anu_1,A1,PLER,60,,,
2024,4,27,1,Anu_1,A1,PLNO,100,,,
2024,4,27,1,Anu_1,A1,Allium,6,,,
2024,4,27,1,Anu_1,A1,TRBI,4,,,
2024,4,27,1,Anu_1,A1,ACMO,10,,,
2024,4,27,1,Anu_1,A1,ASBR,10,,,
2024,4,30,1,Anu_2,A2,TRFU,800,,,
2024,4,30,1,Anu_2,A2,VIVI,600,,,
2024,4,30,1,Anu_2,A2,TRLA,600,,,
2024,4,30,1,Anu_2,A2,LACA,200,,,
2024,4,30,1,Anu_2,A2,AGHE,10,,,
2024,4,30,1,Anu_2,A2,CARU,53,,,
2024,4,30,1,Anu_2,A2,RACA,20,,,
2024,4,30,1,Anu_2,A2,ACMO,10,,,
2024,4,30,1,Anu_2,A2,ANFI,50,,,
2024,4,30,1,Anu_2,A2,MIDO,100,,,
2024,4,30,1,Anu_2,A2,TRBI,20,,,
2024,4,30,1,Anu_2,A2,LAMI,20,,,
2024,4,30,1,Anu_3,A3,VIVI,300,,,
2024,4,30,1,Anu_3,A3,TRFU,1000,SIBE closed,,
2024,4,30,1,Anu_3,A3,ACMO,30,,,
2024,4,30,1,Anu_3,A3,MIDO,100,,,
2024,4,30,1,Anu_3,A3,LACA,100,,,
2024,4,30,1,Anu_3,A3,TRLA,2000,,,
2024,4,30,1,Anu_3,A3,LAMI,500,,,
2024,4,30,1,Anu_3,A3,EUSP,2,,,
2024,4,30,1,Anu_3,A3,TRBI,10,,,
2024,4,30,1,Anu_3,A3,RACA,20,,,
2024,4,30,1,Anu_3,A3,CARU,60,,,
2024,4,30,1,Anu_3,A3,AGHE,10,,,
2024,4,30,1,Anu_3,A3,PLER,30,,,
2024,4,30,1,Anu_4,A4,VIVI,300,,,
2024,4,30,1,Anu_4,A4,TRFU,5000,,,
2024,4,30,1,Anu_4,A4,LACA,1000,,,
2024,4,30,1,Anu_4,A4,TRHI,1,,,
2024,4,30,1,Anu_4,A4,LUBI,3,,,
2024,4,30,1,Anu_4,A4,ACMO,10,,,
2024,4,30,1,Anu_4,A4,EUSP,300,,,
2024,4,30,1,Anu_4,A4,CARU,100,,,
2024,4,30,1,Anu_4,A4,MIDO,1,,,
2024,4,30,1,Anu_4,A4,PLER,20,,,
2024,4,30,1,Anu_4,A4,TRLA,1000,,,
2024,4,30,2,Anu_4,A4,TRFU,2000,,,
2024,4,30,2,Anu_4,A4,VIVI,300,,,
2024,4,30,2,Anu_4,A4,LACA,100000,,,
2024,4,30,2,Anu_4,A4,TRLA,1000,,,
2024,4,30,2,Anu_4,A4,COSP,30,,,
2024,4,30,2,Anu_4,A4,ANFI,200,,,
2024,4,30,2,Anu_4,A4,ERGU,1,serp,,
2024,4,30,2,Anu_4,A4,CARU,40,,,
2024,4,30,2,Anu_4,A4,EUSP,50,,,
2024,4,30,2,Anu_4,A4,DICA,2,,,
2024,4,30,2,Anu_4,A4,PLER,50,,,
2024,4,30,2,Anu_4,A4,LOHO,2,,,
2024,4,30,2,Anu_4,A4,VIDO,6,,,
2024,4,30,2,Anu_4,A4,MICA,30,,,
2024,4,30,1,South_Goatgrass,SG1,VIVI,6000,,,
2024,4,30,1,South_Goatgrass,SG1,LACA,500,fading,,
2024,4,30,1,South_Goatgrass,SG1,TRHI,10,,,
2024,4,30,1,South_Goatgrass,SG1,TRFU,0,,,
2024,4,30,1,South_Goatgrass,SG1,PLER,20,,,
2024,4,30,1,South_Goatgrass,SG1,TRER,10,,,
2024,4,30,1,South_Goatgrass,SG1,ESCA,5,,,
2024,4,30,1,South_Goatgrass,SG1,MEIN,20,,,
2024,4,30,1,South_Goatgrass,SG1,TRAL,100,,,
2024,4,30,1,South_Goatgrass,SG1,DEVA,2,,,
2024,4,30,1,South_Goatgrass,SG1,LUBI,3,,,
2024,4,30,2,South_Goatgrass,SG1,VIVI,10000,,,
2024,4,30,2,South_Goatgrass,SG1,TRFU,36,,,
2024,4,30,2,South_Goatgrass,SG1,TRHI,100,,,
2024,4,30,2,South_Goatgrass,SG1,ACWR,2,,,
2024,4,30,2,South_Goatgrass,SG1,LUBI,6,,,
