Year,Month,Day,Tranesect,Site,Patch_ID,PLANT,Floral_Abundance,Notes,,,,,,,,
2023,4,26,Focal_Obs_0M,UG2,,yellow_lomatium,8,,,,,,,,,
2023,4,24,Focal_Obs_0M,UG2,,yellow_lomatium,12,,,,,,,,,
2023,5,7,1,Pond,,yellow_lomatium,2,,,,,,,,,
2023,5,7,2,Pond,,yellow_lomatium,1,,,,,,,,,
2023,5,20,1,Goatgrass,,AGHE,60,,,,,,,,,
2023,5,20,1,Goatgrass,,DEVA,60,,,,,,,,,
2023,5,20,1,Goatgrass,,WYAU,30,,,,,,,,,
2023,5,20,1,Goatgrass,,MIDO,20,,,,,,,,,
2023,5,20,1,Goatgrass,,MICA,10,,,,,,,,,
2023,5,20,1,Goatgrass,VIVI_3,VIVI,30,,,,,,,,,
2023,5,20,1,Goatgrass,,PLER,10,,,,,,,,,
2023,5,20,1,Goatgrass,,ACMI,10,,,,,,,,,
2023,5,20,1,Goatgrass,,TRHI,10,,,,,,,,,
2023,5,20,1,Goatgrass,,MADE,3,,,,,,,,,
2023,5,20,1,Goatgrass,,PHIM,12,sidalcea and mariposa lilies folded,,,,,,,,
2023,5,20,2,Goatgrass,VIVI_3,VIVI,20,ERLA and clarkia folded,,,,,,,,
2023,5,20,2,Goatgrass,,ACMI,10,,,,,,,,,
2023,5,20,2,Goatgrass,,MADE,2,,,,,,,,,
2023,5,20,2,Goatgrass,,TRHI,20,,,,,,,,,
2023,5,20,2,Goatgrass,,ANFI,10,,,,,,,,,
2023,5,20,2,Goatgrass,,DEVA,10,,,,,,,,,
2023,5,20,2,Goatgrass,,WYAU,6,,,,,,,,,
2023,5,20,2,Goatgrass,,AGHE,100,,,,,,,,,
2023,5,20,2,Goatgrass,,MICA,50,,,,,,,,,
2023,5,20,2,Goatgrass,,MIDO,20,,,,,,,,,
2023,5,20,2,Goatgrass,,PHIM,20,,,,,,,,,
2023,5,20,2,Goatgrass,,DEHE,20,,,,,,,,,
2023,5,20,2,Goatgrass,VIVI_2,VIVI,30,,,,,,,,,
2023,5,20,3,Goatgrass,,AGHE,100,,,,,,,,,
2023,5,20,3,Goatgrass,,ACMI,10,,,,,,,,,
2023,5,20,3,Goatgrass,VIVI_2,VIVI,100,,,,,,,,,
2023,5,20,3,Goatgrass,,WYAU,10,,,,,,,,,
2023,5,20,3,Goatgrass,VIVI_3,VIVI,60,,,,,,,,,
2023,5,20,3,Goatgrass,,MIDO,10,,,,,,,,,
2023,5,20,3,Goatgrass,,ANFI,100,,,,,,,,,
2023,5,20,3,Goatgrass,,MICA,50,,,,,,,,,
2023,5,20,3,Goatgrass,,LACA,10,,,,,,,,,
2023,5,20,3,Goatgrass,,TRHI,2,,,,,,,,,
2023,5,20,4,Goatgrass,,DEHE,9,,,,,,,,,
2023,5,20,4,Goatgrass,,EUSP,5,,,,,,,,,
2023,5,20,4,Goatgrass,VIVI_3,VIVI,50,,,,,,,,,
2023,5,20,4,Goatgrass,VIVI_4,VIVI,100,,,,,,,,,
2023,5,20,4,Goatgrass,VIVI_2,VIVI,100,,,,,,,,,
2023,5,20,4,Goatgrass,,ANFI,20,,,,,,,,,
2023,5,20,4,Goatgrass,,TRHI,10,,,,,,,,,
2023,5,20,4,Goatgrass,,ACMI,10,,,,,,,,,
2023,5,20,4,Goatgrass,,yellow_lomatium,1,,,,,,,,,
2023,5,20,4,Goatgrass,,DEVA,20,,,,,,,,,
2023,5,20,4,Goatgrass,,WYAN,6,,,,,,,,,
2023,5,20,4,Goatgrass,,Sidalcea,1,,,,,,,,,
2023,5,20,4,Goatgrass,,CLPU,20,now open,,,,,,,,
2023,5,20,4,Goatgrass,,URLI,2,,,,,,,,,
2023,5,20,4,Goatgrass,,CALU,1,now open,,,,,,,,
2023,5,20,4,Goatgrass,,LUMI,2,,,,,,,,,
2023,5,20,4,Goatgrass,VIVI_3,VIVI,1000,total,,,,,,,,
2023,5,20,4,Goatgrass,VIVI_2,VIVI,150,total,,,,,,,,
2023,5,20,4,Goatgrass,VIVI_4,VIVI,100,total,,,,,,,,
2023,5,20,5,Goatgrass,,AGHE,50,,,,,,,,,
2023,5,20,5,Goatgrass,VIVI_1,VIVI,20,,,,,,,,,
2023,5,20,5,Goatgrass,,DEHE,60,,,,,,,,,
2023,5,20,5,Goatgrass,,LACA,20,,,,,,,,,
2023,5,20,5,Goatgrass,,LUMI,2,,,,,,,,,
2023,5,20,5,Goatgrass,,TRHI,2,,,,,,,,,
2023,5,20,5,Goatgrass,,ANFI,10,,,,,,,,,
2023,5,20,5,Goatgrass,,MIDO,20,,,,,,,,,
2023,5,20,5,Goatgrass,,LAMI,50,,,,,,,,,
2023,5,20,5,Goatgrass,,DEVA,20,,,,,,,,,
2023,5,20,5,Goatgrass,,RACA,5,,,,,,,,,
2023,5,20,5,Goatgrass,,WYAN,10,,,,,,,,,
2023,5,20,5,Bertha,VIVI_5,VIVI,500,,,,,,,,,
2023,5,20,5,Bertha,,ERCI,100,,,,,,,,,
2023,5,20,5,Bertha,,TRHI,50,,,,,,,,,
2023,5,20,5,Bertha,,SEVU,60,,,,,,,,,
2023,5,20,5,Bertha,LUMI_4,LUMI,300,,,,,,,,,
2023,5,20,5,Bertha,,AGHE,50,,,,,,,,,
2023,5,20,5,Bertha,,ANFI,1000,,,,,,,,,
2023,5,20,5,Bertha,,DEVA,10,,,,,,,,,
2023,5,20,5,Bertha,,ERBO,2,,,,,,,,,
2023,5,20,5,Bertha,,LACA,10,,,,,,,,,
2023,5,20,5,Bertha,,TRLA,10,,,,,,,,,
2023,5,20,5,Bertha,VV_A,VIVI,300,,,,,,,,,
2023,5,20,5,Bertha,VV_A&B,VIVI,500,total,,,,,,,,
2023,5,20,5,Bertha,,TRFU,2,,,,,,,,,
2023,5,20,5,Bertha,,EUSP,1,,,,,,,,,
2023,5,20,5,Bertha,,Sidalcea,5,,,,,,,,,
2023,5,20,4,Bertha,GB4,THCA,3,TRLA closed,,,,,,,,
2023,5,20,4,Bertha,,Sidalcea,4,,,,,,,,,
2023,5,20,4,Bertha,,ANFI,1000,,,,,,,,,
2023,5,20,4,Bertha,,LAMI,10,,,,,,,,,
2023,5,20,4,Bertha,,ERCI,20,,,,,,,,,
2023,5,20,4,Bertha,,LACA,20,,,,,,,,,
2023,5,20,4,Bertha,,AGHE,10,,,,,,,,,
2023,5,20,4,Bertha,VIVI_2,VIVI,1000,1000s total,,,,,,,,
2023,5,20,4,Bertha,,ERGU,10,,,,,,,,,
2023,5,20,3,Bertha,VIVI_1,VIVI,500,1000s total,,,,,,,,
2023,5,20,3,Bertha,,LACA,100,,,,,,,,,
2023,5,20,3,Bertha,,ERCI,30,,,,,,,,,
2023,5,20,3,Bertha,,SEVU,30,,,,,,,,,
2023,5,20,3,Bertha,,ERGU,20,,,,,,,,,
2023,5,20,3,Bertha,,ANFI,1000,,,,,,,,,
2023,5,20,3,Bertha,,TRLA,10,,,,,,,,,
2023,5,20,3,Bertha,,TRFU,2,,,,,,,,,
2023,5,20,3,Bertha,,ANFI,1000,,,,,,,,,
2023,5,20,3,Bertha,,RACA,NA,,,,,,,,,
2023,5,20,3,Bertha,,MIDO,10,,,,,,,,,
2023,5,20,3,Bertha,GB3,THCA,75,,,,,,,,,
2023,5,20,3,Bertha,,CARU,1,,,,,,,,,
2023,5,20,2,Bertha,GB2,THCA,30,,,,,,,,,
2023,5,20,2,Bertha,GB1,THCA,13,,,,,,,,,
2023,5,20,2,Bertha,,AGHE,30,,,,,,,,,
2023,5,20,2,Bertha,,Sidalcea,4,,,,,,,,,
2023,5,20,2,Bertha,,ANFI,100,,,,,,,,,
2023,5,20,2,Bertha,,RACA,10,,,,,,,,,
2023,5,20,2,Bertha,,MIDO,20,,,,,,,,,
2023,5,20,2,Bertha,,ERGU,10,,,,,,,,,
2023,5,20,2,Bertha,,MEIN,10,,,,,,,,,
2023,5,20,2,Bertha,,TRHI,10,,,,,,,,,
2023,5,20,2,Bertha,,MEPO,1,,,,,,,,,
2023,5,20,2,Bertha,,TRLA,10,,,,,,,,,
2023,5,20,2,Bertha,,LAMI,50,,,,,,,,,
2023,5,20,2,Bertha,,LACA,50,,,,,,,,,
2023,5,20,2,Bertha,LUMI_2,LUMI,100,,,,,,,,,
2023,5,20,2,Bertha,,ANFI,50,,,,,,,,,
2023,5,20,2,Bertha,VIVI_1,VIVI,1000,,,,,,,,,
2023,5,20,2,Bertha,,WYAN,4,,,,,,,,,
2023,5,20,2,Bertha,,CARU,1,,,,,,,,,
2023,5,20,2,Bertha,,EUSP,100,,,,,,,,,
2023,5,20,2,Bertha,,ERCI,2,,,,,,,,,
2023,5,20,2,Bertha,,SEVU,20,,,,,,,,,
2023,5,20,1,Bertha,LUMI_1,LUMI,100,mostly seed,,,,,,,,
2023,5,20,1,Bertha,VIVI_1,VIVI,1000,,,,,,,,,
2023,5,20,1,Bertha,LUSU_1,LUSU,20,,,,,,,,,
2023,5,20,1,Bertha,,EUSP,100,,,,,,,,,
2023,5,20,1,Bertha,,SOAS,3,sowthistle,,,,,,,,
2023,5,20,1,Bertha,,TRHI,30,,,,,,,,,
2023,5,20,1,Bertha,,ANFI,1000,white fluff mostly,,,,,,,,
2023,5,20,1,Bertha,,MADE,1,,,,,,,,,
2023,5,20,1,Bertha,,SEVU,20,,,,,,,,,
2023,5,20,1,Bertha,,tidytips,2,,,,,,,,,
2023,5,20,1,Bertha,,PLER,4,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_0M,VIVI,100,500 total in patch,,,,,,,,
2023,5,20,1,Quarry_1,Focal_0M,SEVU,50,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_0M,TRHI,1,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_1M,TRHI,1,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_1M,VIVI,4,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_5M,ESCA,100,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_5M,ACBR,80,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_50M,Sidalcea,100,,,,,,,,,
2023,5,20,1,Quarry_1,Focal_50M,ACBR,50,,,,,,,,,
2023,5,21,1,Quarry_1,VIVI_1,VIVI,500,"main patch, 500 total",,,,,,,,
2023,5,21,1,Quarry_1,,LUMI,10,,,,,,,,,
2023,5,21,1,Quarry_1,,SOAS,100,,,,,,,,,
2023,5,21,1,Quarry_1,,charlock,30,,,,,,,,,
2023,5,21,1,Quarry_1,,ERCI,10,,,,,,,,,
2023,5,21,1,Quarry_1,,CAPY,2,,,,,,,,,
2023,5,21,1,Quarry_1,,TRHI,30,,,,,,,,,
2023,5,21,1,Quarry_1,,PLER,10,,,,,,,,,
2023,5,21,1,Quarry_1,,SEVU,30,,,,,,,,,
2023,5,21,1,Quarry_1,,MEIN,1,,,,,,,,,
2023,5,21,1,Quarry_1,,LUSU,2,,,,,,,,,
2023,5,21,2,Quarry_1,ERGU_1,ERGU,1000,,,,,,,,,
2023,5,21,2,Quarry_1,,EUSP,100,,,,,,,,,
2023,5,21,2,Quarry_1,ERGU_2,ERGU,1000,,,,,,,,,
2023,5,21,2,Quarry_1,top_of_seep,ERGU,10,,,,,,,,,
2023,5,21,2,Quarry_1,,CARU,500,,,,,,,,,
2023,5,21,2,Quarry_1,,DEUL,80,,,,,,,,,
2023,5,21,2,Quarry_1,,AGHE,60,,,,,,,,,
2023,5,21,2,Quarry_1,,TOVE,20,,,,,,,,,
2023,5,21,2,Quarry_1,,VIVI,10,,,,,,,,,
2023,5,21,3,Quarry_1,ERGU_seep,ERGU,10000,,,,,,,,,
2023,5,21,3,Quarry_1,,EUSP,30,,,,,,,,,
2023,5,21,3,Quarry_1,,DEUL,50,,,,,,,,,
2023,5,21,3,Quarry_1,,TRFU,1,,,,,,,,,
2023,5,21,3,Quarry_1,,TOVE,30,,,,,,,,,
2023,5,21,3,Quarry_1,,CARU,50,,,,,,,,,
2023,5,21,3,Quarry_1,,ALAM,100,,,,,,,,,
2023,5,21,3,Quarry_1,VIVI_1,VIVI,4,at top,,,,,,,,
2023,5,21,3,Quarry_1,,ERLA,10,,,,,,,,,
2023,5,21,3,Quarry_1,,CAAM,1,,,,,,,,,
2023,5,21,4,Quarry_1,ERGU_base,ERGU,1000,,,,,,,,,
2023,5,21,4,Quarry_1,side seep,ERGU,1000,,,,,,,,,
2023,5,21,4,Quarry_1,S1,ERGU,2000,,,,,,,,,
2023,5,21,4,Quarry_1,VIVI_base,VIVI,10,,,,,,,,,
2023,5,21,4,Quarry_1,,ACBR,100,,,,,,,,,
2023,5,21,4,Quarry_1,,TOVE,20,,,,,,,,,
2023,5,21,4,Quarry_1,,CRHI,1000s,,,,,,,,,
2023,5,21,4,Quarry_1,,CARU,100,,,,,,,,,
2023,5,21,4,Quarry_1,,ALAM,100,,,,,,,,,
2023,5,21,4,Quarry_1,,AGHE,100,,,,,,,,,
2023,5,21,4,Quarry_1,,DEUL,50,,,,,,,,,
2023,5,21,4,Quarry_1,,MIDO,1,,,,,,,,,
2023,5,21,Focal_Obs_0M,Quarry_1,,VIVI,100,,,,,,,,,
2023,5,21,Focal_Obs_0M,Quarry_1,,SEVU,60,,,,,,,,,
2023,5,21,Focal_Obs_0M,Quarry_1,,TRHI,4,,,,,,,,,
2023,5,21,Focal_Obs_1M,Quarry_1,,VIVI,10,,,,,,,,,
2023,5,21,Focal_Obs_1M,Quarry_1,,TRHI,5,,,,,,,,,
2023,5,21,Focal_Obs_1M,Quarry_1,,ERCI,1,,,,,,,,,
2023,5,21,Focal_Obs_5M,Quarry_1,,ESCA,100,,,,,,,,,
2023,5,21,Focal_Obs_5M,Quarry_1,,ACBR,60,,,,,,,,,
2023,5,21,Focal_Obs_5M,Quarry_1,,AGHE,1,,,,,,,,,
2023,5,21,Focal_Obs_50M,Quarry_1,,Sidalcea,100,,,,,,,,,
2023,5,21,Focal_Obs_50M,Quarry_1,,ACBR,10,,,,,,,,,
2023,5,24,Focal_Obs_50M,Quarry_1,,Sidalcea,30,,,,,,,,,
2023,5,24,Focal_Obs_50M,Quarry_1,,ACBR,2,,,,,,,,,
2023,5,24,Focal_Obs_5M,Quarry_1,,ESCA,150,,,,,,,,,
2023,5,24,Focal_Obs_5M,Quarry_1,,ACBR,50,,,,,,,,,
2023,5,24,Focal_Obs_1M,Quarry_1,,VIVI,13,,,,,,,,,
2023,5,24,Focal_Obs_1M,Quarry_1,,ERCI,1,,,,,,,,,
2023,5,24,Focal_Obs_0M,Quarry_1,,VIVI,300,500s total,,,,,,,,
2023,5,24,Focal_Obs_0M,Quarry_1,,SEVU,40,,,,,,,,,
2023,5,25,Focal_Obs_5M,Quarry_1,,AGHE,3,,,,,,,,,
2023,5,25,Focal_Obs_5M,Quarry_1,,ESCA,100,,,,,,,,,
2023,5,25,Focal_Obs_5M,Quarry_1,,ACBR,6,,,,,,,,,
2023,5,25,Focal_Obs_1M,Quarry_1,,VIVI,12,,,,,,,,,
2023,5,25,Focal_Obs_1M,Quarry_1,,ERCI,3,,,,,,,,,
2023,5,25,Focal_Obs_0M,Quarry_1,,VIVI,200,500 total in patch,,,,,,,,
2023,5,25,Focal_Obs_0M,Quarry_1,,SEVU,30,,,,,,,,,
2023,5,25,Focal_Obs_50M,Quarry_1,,Sidalcea,100,4 CASU 2 m outside,,,,,,,,
2023,5,25,Focal_Obs_50M,Quarry_1,,AGHE,1,,,,,,,,,
2023,5,25,Focal_Obs_50M,Quarry_1,,CARU,3,,,,,,,,,
2023,5,25,Focal_Obs_50M,Quarry_1,,MIDO,1,,,,,,,,,
2023,5,25,1,Quarry_1,ERGU_1,ERGU,500,,,,,,,,,
2023,5,25,2,Quarry_1,upper,ERGU,100,,,,,,,,,
2023,5,25,2,Quarry_1,ERGU_1,ERGU,500,,,,,,,,,
2023,5,25,2,Quarry_1,ERGU_2,ERGU,600,,,,,,,,,
2023,5,25,2,Quarry_1,,CARU,1,see Thu's notes,,,,,,,,
2023,5,25,2,Quarry_1,,TRFU,1,,,,,,,,,
2023,5,25,2,Quarry_1,,VIVI,2,,,,,,,,,
2023,5,25,5,Quarry_1,,SEVU,10,,,,,,,,,
2023,5,25,4,Quarry_1,lower,VIVI,20,,,,,,,,,
2023,5,25,4,Quarry_1,lower,CLPU,4,,,,,,,,,
2023,5,25,4,Quarry_1,lower,ACBR,30,,,,,,,,,
2023,5,26,Focal_Obs_50M,Quarry_1,,Sidalcea,100,,,,,,,,,
2023,5,26,Focal_Obs_50M,Quarry_1,,CARU,3,,,,,,,,,
2023,5,26,Focal_Obs_50M,Quarry_1,,AGHE,1,,,,,,,,,
2023,5,26,Focal_Obs_5M,Quarry_1,,ESCA,100,,,,,,,,,
2023,5,26,Focal_Obs_5M,Quarry_1,,ACBR,20,,,,,,,,,
2023,5,26,Focal_Obs_1M,Quarry_1,,VIVI,6,,,,,,,,,
2023,5,26,Focal_Obs_1M,Quarry_1,,ERCI,5,,,,,,,,,
2023,5,26,Focal_Obs_0M,Quarry_1,,VIVI,100,400 total,,,,,,,,
2023,5,27,Focal_Obs_0M,Quarry_1,,VIVI,100,,,,,,,,,
2023,5,27,Focal_Obs_0M,Quarry_1,,SEVU,30,,,,,,,,,
2023,5,27,Focal_Obs_1M,Quarry_1,,VIVI,6,,,,,,,,,
2023,5,27,Focal_Obs_1M,Quarry_1,,TRHI,1,,,,,,,,,
2023,5,27,Focal_Obs_1M,Quarry_1,,ERCI,3,,,,,,,,,
2023,5,27,Focal_Obs_5M,Quarry_1,,ESCA,100,,,,,,,,,
2023,5,27,Focal_Obs_5M,Quarry_1,,ACBR,30,,,,,,,,,
2023,5,27,Focal_Obs_50M,Quarry_1,,Sidalcea,100,,,,,,,,,
2023,5,27,Focal_Obs_50M,Quarry_1,,ACBR,1,,,,,,,,,
2023,4,28,1,Goatgrass,,ALAM,2,,,,,,,,,
2023,4,28,1,Goatgrass,,TRLA,2,,,,,,,,,
2023,4,28,1,Goatgrass,V5,VIVI,100,total,,,,,,,,
2023,4,28,5,Goatgrass,,TRFU,6,,,,,,,,,
2023,4,28,5,Goatgrass,,ANFI,200,,,,,,,,,
2023,4,28,5,Goatgrass,,ASBR,2,photo,,,,,,,,
2023,5,5,1,Quarry_2,,LACA,100,,,,,,,,,
2023,5,5,1,Quarry_2,,AGHE,10,,,,,,,,,
2023,5,5,1,Quarry_2,,VIVI,50,,,,,,,,,
2023,5,5,1,Quarry_2,,PLER,60,,,,,,,,,
2023,5,5,1,Quarry_2,,DICA,6,,,,,,,,,
2023,5,5,1,Quarry_2,,MICA,200,,,,,,,,,
2023,5,5,1,Quarry_2,,lacy_orange,2,,,,,,,,,
2023,5,5,1,Quarry_2,,TRFU,2,,,,,,,,,
2023,5,5,1,Quarry_2,,ERCI,10,,,,,,,,,
2023,5,5,1,Quarry_2,,URLI,10,,,,,,,,,
2023,5,5,1,Quarry_2,,TRHI,7,,,,,,,,,
2023,5,5,1,Quarry_2,,LUSU,1,,,,,,,,,
2023,5,5,1,Quarry_2,,SEVU,2,,,,,,,,,
2023,5,5,1,Quarry_2,,LUAL,30,,,,,,,,,
2023,5,5,2,Quarry_2,,LACA,3,,,,,,,,,
2023,5,5,2,Quarry_2,,AGHE,10,,,,,,,,,
2023,5,5,2,Quarry_2,,VIVI,50,,,,,,,,,
2023,5,5,2,Quarry_2,,PLER,100,,,,,,,,,
2023,5,5,2,Quarry_2,,lacy_orange,1,,,,,,,,,
2023,5,5,2,Quarry_2,,URLI,1,,,,,,,,,
2023,5,5,2,Quarry_2,,LUSU,1,,,,,,,,,
2023,5,5,2,Quarry_2,,LUAL,100,,,,,,,,,
2023,5,5,2,Quarry_2,,AMME,4,,,,,,,,,
2023,5,5,2,Quarry_2,,ANFI,500,,,,,,,,,
2023,5,5,2,Quarry_2,,ACBR,6,,,,,,,,,
2023,5,5,2,Quarry_2,,LUBI,1,,,,,,,,,
2023,5,5,3,Quarry_2,,LACA,100,,,,,,,,,
2023,5,5,3,Quarry_2,,AGHE,20,,,,,,,,,
2023,5,5,3,Quarry_2,,PLER,30,,,,,,,,,
2023,5,5,3,Quarry_2,,lacy_orange,1,,,,,,,,,
2023,5,5,3,Quarry_2,,URLI,6,,,,,,,,,
2023,5,5,3,Quarry_2,,LUSU,2,,,,,,,,,
2023,5,5,3,Quarry_2,,LUAL,80,,,,,,,,,
2023,5,5,3,Quarry_2,,LUBI,15,,,,,,,,,
2023,5,5,3,Quarry_2,,TRLA,1,,,,,,,,,
2023,5,5,3,Quarry_2,,SIBE,4,,,,,,,,,
2023,5,5,4,Quarry_2,,LACA,50,,,,,,,,,
2023,5,5,4,Quarry_2,,AGHE,100,,,,,,,,,
2023,5,5,4,Quarry_2,,MICA,100,,,,,,,,,
2023,5,5,4,Quarry_2,,DICA,10,,,,,,,,,
2023,5,5,4,Quarry_2,,URLI,20,,,,,,,,,
2023,5,5,4,Quarry_2,,LUAL,40,,,,,,,,,
2023,5,5,4,Quarry_2,,ACBR,5,,,,,,,,,
2023,5,5,4,Quarry_2,,LUBI,10,,,,,,,,,
2023,5,5,4,Quarry_2,,CRHI,50,,,,,,,,,
2023,5,5,4,Quarry_2,,ERGU,20,,,,,,,,,
2023,5,5,5,Quarry_2,,LACA,200,,,,,,,,,
2023,5,5,5,Quarry_2,,AGHE,300,,,,,,,,,
2023,5,5,5,Quarry_2,,DICA,10,,,,,,,,,
2023,5,5,5,Quarry_2,,MICA,100,,,,,,,,,
2023,5,5,5,Quarry_2,,LIDI,10,esca closed,,,,,,,,
2023,5,5,5,Quarry_2,,CRHI,500,,,,,,,,,
2023,5,5,5,Quarry_2,,ERGU,100,,,,,,,,,
2023,5,5,5,Quarry_2,,CARU,50,,,,,,,,,
2023,5,5,5,Quarry_2,,GITR,100,,,,,,,,,
2023,4,23,1,Owl_Seep,,DICA,20,,,,,,,,,
2023,4,23,1,Owl_Seep,VV3,VIVI,50,200 total,,,,,,,,
2023,4,23,1,Owl_Seep,PH1,PHTA,100,,,,,,,,,
2023,4,23,1,Owl_Seep,,ERGU,50,,,,,,,,,
2023,4,23,1,Owl_Seep,,CRHI,40,,,,,,,,,
2023,4,23,1,Owl_Seep,,musatrd,30,,,,,,,,,
2023,4,23,1,Owl_Seep,,ESCA,80,,,,,,,,,
2023,4,23,1,Owl_Seep,,MEPO,10,,,,,,,,,
2023,4,23,1,Owl_Seep,,ERBO,1,,,,,,,,,
2023,4,23,1,Owl_Seep,VV2,VIVI,100,,,,,,,,,
2023,4,23,1,Owl_Seep,,CAEX,1000s,,,,,,,,,
2023,4,23,1,Owl_Seep,,butteregg,100,,,,,,,,,
2023,4,23,1,Owl_Seep,VV1,VIVI,1000,1000s total,,,,,,,,
2023,4,23,1,Owl_Seep,PH3,PHTA,21,,,,,,,,,
2023,4,23,2,Owl_Seep,PH3,PHTA,21,,,,,,,,,
2023,4,23,2,Owl_Seep,VV1,VIVI,1000,1000s total,,,,,,,,
2023,4,23,2,Owl_Seep,,AMME,11,,,,,,,,,
2023,4,23,2,Owl_Seep,,SEVU,10,,,,,,,,,
2023,4,23,2,Owl_Seep,,ESCA,100,,,,,,,,,
2023,4,23,2,Owl_Seep,,DICA,10,,,,,,,,,
2023,4,23,2,Owl_Seep,,CAEX,1000s,,,,,,,,,
2023,4,23,2,Owl_Seep,individual,VIVI,10,,,,,,,,,
2023,4,23,2,Owl_Seep,PH2,PHTA,50,,,,,,,,,
2023,4,23,2,Owl_Seep,,butteregg,100,,,,,,,,,
2023,4,23,2,Owl_Seep,,musatrd,10,,,,,,,,,
2023,4,23,2,Owl_Seep,VV2,VIVI,100,,,,,,,,,
2023,4,23,2,Owl_Seep,PH4,PHTA,100,,,,,,,,,
2023,4,23,2,Owl_Seep,,CRHI,200,,,,,,,,,
2023,4,23,2,Owl_Seep,VV1,VIVI,5,,,,,,,,,
2023,4,23,2,Owl_Seep,,ERGU,100,,,,,,,,,
2023,4,23,3,Owl_Seep,VV3,VIVI,10,,,,,,,,,
2023,4,23,3,Owl_Seep,,CRHI,100,,,,,,,,,
2023,4,23,3,Owl_Seep,,ERGU,100,,,,,,,,,
2023,4,23,3,Owl_Seep,individual,PHTA,30,,,,,,,,,
2023,4,23,3,Owl_Seep,,musatrd,20,,,,,,,,,
2023,4,23,3,Owl_Seep,,ESCA,10,,,,,,,,,
2023,4,23,3,Owl_Seep,PHTA5,PHTA,500,,,,,,,,,
2023,4,23,3,Owl_Seep,VV4,VIVI,300,800 total,,,,,,,,
2023,4,23,3,Owl_Seep,,MEIN,4,,,,,,,,,
2023,4,23,3,Owl_Seep,,DICA,2,,,,,,,,,
2023,4,23,3,Owl_Seep,,CAEX,1000s,,,,,,,,,
2023,4,23,3,Owl_Seep,,SEVU,6,,,,,,,,,
2023,4,23,3,Owl_Seep,PH6,PHTA,50,,,,,,,,,
2023,4,23,3,Owl_Seep,,butteregg,50,,,,,,,,,
2023,4,23,3,Owl_Seep,,AMME,5,,,,,,,,,
2023,4,23,4,Owl_Seep,VV4,VIVI,200,,,,,,,,,
2023,4,23,4,Owl_Seep,,DICA,20,,,,,,,,,
2023,4,23,4,Owl_Seep,,CAEX,1000s,,,,,,,,,
2023,4,23,4,Owl_Seep,,GITR,1,,,,,,,,,
2023,4,23,4,Owl_Seep,,musatrd,6,,,,,,,,,
2023,4,23,4,Owl_Seep,PHTA7,PHTA,500,,,,,,,,,
2023,4,23,4,Owl_Seep,,CRHI,50,,,,,,,,,
2023,4,23,4,Owl_Seep,,ERGU,40,,,,,,,,,
2023,4,27,1,Lower_Grid_1,GB1,THCA,58,,,,,,,,,
2023,4,27,1,Lower_Grid_1,,TRLA,4,,,,,,,,,
2023,4,27,1,Lower_Grid_1,,RACA,40,,,,,,,,,
2023,4,27,1,Lower_Grid_1,,COSP,11,,,,,,,,,
2023,4,27,1,Lower_Grid_1,,AMME,5,,,,,,,,,
2023,4,27,2,Lower_Grid_1,,RACA,100,,,,,,,,,
2023,4,27,2,Lower_Grid_1,GB2,THCA,500,700 total,,,,,,,,
2023,4,27,2,Lower_Grid_1,,TRLA,33,,,,,,,,,
2023,4,27,2,Lower_Grid_1,,COSP,12,,,,,,,,,
2023,4,27,2,Lower_Grid_1,,TRBI,40,,,,,,,,,
2023,4,27,2,Lower_Grid_1,,DICA,22,,,,,,,,,
2023,4,27,2,Lower_Grid_1,,ANFI,100,,,,,,,,,
2023,4,27,3,Lower_Grid_1,,TRLA,48,,,,,,,,,
2023,4,27,3,Lower_Grid_1,,RACA,130,,,,,,,,,
2023,4,27,3,Lower_Grid_1,,AMME,10,,,,,,,,,
2023,4,27,3,Lower_Grid_1,,SIBE,6,,,,,,,,,
2023,4,27,3,Lower_Grid_1,,VIVI,2,edge of vv 1,,,,,,,,
2023,4,27,3,Lower_Grid_1,,COSP,70,,,,,,,,,
2023,4,27,3,Lower_Grid_1,,TRFU,12,,,,,,,,,
2023,4,27,4,Lower_Grid_1,,RACA,56,,,,,,,,,
2023,4,27,4,Lower_Grid_1,VV1,VIVI,200,500 total,,,,,,,,
2023,4,27,4,Lower_Grid_1,,TRLA,11,,,,,,,,,
2023,4,27,5,Lower_Grid_1,VV2,VIVI,1000s,2000s total,,,,,,,,
2023,4,27,5,Lower_Grid_1,,RACA,50,,,,,,,,,
2023,4,27,5,Lower_Grid_1,,TRLA,4,,,,,,,,,
2023,4,27,1,Upper_Grid_2,VV2,VIVI,2000s,,,,,,,,,
2023,4,27,1,Upper_Grid_2,,AMME,4,,,,,,,,,
2023,4,27,1,Upper_Grid_2,,LUMI,1,pink,,,,,,,,
2023,4,27,1,Upper_Grid_2,,DICA,5,,,,,,,,,
2023,4,27,1,Upper_Grid_2,LUSU3,LUSU,10,all but one in 3,,,,,,,,
